date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,has_shootout,shootout_winner,goalscorers_rows,penalty_goals_count,own_goals_count,fixture_id,league_id,season,source,home_team_norm,away_team_norm,home_rank_position,home_rank_points,away_rank_position,away_rank_points,rank_points_diff
2023-06-20,South Korea,El Salvador,1.0,1.0,Friendlies,,,,False,,0,0,0,1028657,10,2023,api_football,Korea Republic,El Salvador,22.0,1599.45,99.0,1226.65,372.79999999999995
2023-06-20,China,Palestine,2.0,0.0,Friendlies,,,,False,,0,0,0,1019895,10,2023,api_football,China,Palestine,,,95.0,1244.73,
2023-06-20,Vietnam,Syria,1.0,0.0,Friendlies,,,,False,,0,0,0,1029584,10,2023,api_football,Vietnam,Syria,108.0,1189.51,84.0,1282.62,-93.1099999999999
2023-06-20,Malaysia,Papua New Guinea,10.0,0.0,Friendlies,,,,False,,0,0,0,1029903,10,2023,api_football,Malaysia,Papua New Guinea,121.0,1145.89,170.0,974.9,170.99000000000012
2023-06-20,Slovenia U21,Finland U21,1.0,0.0,Friendlies,,,,False,,0,0,0,1035616,10,2023,api_football,Slovenia U21,Finland U21,,,,,
2023-06-20,Azerbaijan U21,Kyrgyzstan U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1036565,10,2023,api_football,Azerbaijan U21,Kyrgyzstan U21,,,,,
2023-06-20,Slovakia U21,Austria U21,1.0,1.0,Friendlies,,,,False,,0,0,0,1035617,10,2023,api_football,Slovakia U21,Austria U21,,,,,
2023-06-20,Montenegro,Czech Republic,1.0,4.0,Friendlies,,,,False,,0,0,0,994031,10,2023,api_football,Montenegro,Czech Republic,82.0,1297.09,,,
2023-06-20,Malta U21,North Macedonia U21,0.0,4.0,Friendlies,,,,False,,0,0,0,1035615,10,2023,api_football,Malta U21,North Macedonia U21,,,,,
2023-06-20,Bulgaria U21,Albania U21,1.0,3.0,Friendlies,,,,False,,0,0,0,1035614,10,2023,api_football,Bulgaria U21,Albania U21,,,,,
2023-06-20,Turkey U21,Bosnia-Herzegovina U21,4.0,1.0,Friendlies,,,,False,,0,0,0,1035618,10,2023,api_football,Turkey U21,Bosnia-Herzegovina U21,,,,,
2023-06-20,Iraq U23,Iran U23,1.0,1.0,Friendlies,,,,False,,0,0,0,1036566,10,2023,api_football,Iraq U23,Iran U23,,,,,
2023-06-20,Germany,Colombia,0.0,2.0,Friendlies,,,,False,,0,0,0,1028658,10,2023,api_football,Germany,Colombia,10.0,1724.15,13.0,1701.3,22.850000000000136
2023-06-20,Brazil,Senegal,2.0,4.0,Friendlies,,,,False,,0,0,0,1028929,10,2023,api_football,Brazil,Senegal,5.0,1760.46,14.0,1684.86,75.60000000000014
2023-06-20,Algeria,Tunisia,1.0,1.0,Friendlies,,,,False,,0,0,0,1031232,10,2023,api_football,Algeria,Tunisia,28.0,1560.91,47.0,1479.04,81.87000000000012
2023-06-20,Uruguay,Cuba,2.0,0.0,Friendlies,,,,False,,0,0,0,1028659,10,2023,api_football,Uruguay,Cuba,17.0,1672.62,166.0,980.49,692.1299999999999
2023-06-21,Bolivia,Chile,0.0,0.0,Friendlies,,,,False,,0,0,0,1028661,10,2023,api_football,Bolivia,Chile,77.0,1327.67,55.0,1457.84,-130.16999999999985
2023-06-21,Costa Rica,Ecuador,1.0,3.0,Friendlies,,,,False,,0,0,0,1035619,10,2023,api_football,Costa Rica,Ecuador,51.0,1464.24,23.0,1591.73,-127.49000000000001
2023-06-21,Ecuador,Costa Rica,3.0,1.0,Friendlies,,,,False,,0,0,0,1028660,10,2023,api_football,Ecuador,Costa Rica,23.0,1591.73,51.0,1464.24,127.49000000000001
2023-06-28,Finland U17,Latvia U17,4.0,1.0,Friendlies,,,,False,,0,0,0,1037605,10,2023,api_football,Finland U17,Latvia U17,,,,,
2023-06-28,Lithuania U17,Estonia U17,2.0,4.0,Friendlies,,,,False,,0,0,0,1037606,10,2023,api_football,Lithuania U17,Estonia U17,,,,,
2023-06-30,Latvia U17,Estonia U17,3.0,3.0,Friendlies,,,,False,,0,0,0,1037941,10,2023,api_football,Latvia U17,Estonia U17,,,,,
2023-06-30,Lithuania U17,Finland U17,1.0,3.0,Friendlies,,,,False,,0,0,0,1037942,10,2023,api_football,Lithuania U17,Finland U17,,,,,
2023-07-02,Finland U17,Estonia U17,4.0,0.0,Friendlies,,,,False,,0,0,0,1041985,10,2023,api_football,Finland U17,Estonia U17,,,,,
2023-07-02,Latvia U17,Lithuania U17,0.0,2.0,Friendlies,,,,False,,0,0,0,1041986,10,2023,api_football,Latvia U17,Lithuania U17,,,,,
2023-08-02,Ethiopia,Guyana,2.0,0.0,Friendlies,,,,False,,0,0,0,1028666,10,2023,api_football,Ethiopia,Guyana,147.0,1055.36,151.0,1041.9,13.459999999999809
2023-08-27,Bolivia,Panama,1.0,2.0,Friendlies,,,,False,,0,0,0,1104374,10,2023,api_football,Bolivia,Panama,77.0,1327.67,33.0,1540.43,-212.76
2023-08-29,Tahiti,Cook Islands,9.0,1.0,Friendlies,,,,False,,0,0,0,1125027,10,2023,api_football,Tahiti,Cook Islands,157.0,1019.04,186.0,877.53,141.51
2023-09-01,Tahiti,Cook Islands,3.0,0.0,Friendlies,,,,False,,0,0,0,1125028,10,2023,api_football,Tahiti,Cook Islands,157.0,1019.04,186.0,877.53,141.51
2023-09-03,Bangladesh,Afghanistan,0.0,0.0,Friendlies,,,,False,,0,0,0,1121900,10,2023,api_football,Bangladesh,Afghanistan,180.0,911.1,162.0,991.19,-80.09000000000003
2023-09-03,Guatemala,Honduras,0.0,0.0,Friendlies,,,,False,,0,0,0,1102881,10,2023,api_football,Guatemala,Honduras,94.0,1245.77,65.0,1379.54,-133.76999999999998
2023-09-06,Malaysia,Syria,2.0,2.0,Friendlies,,,,False,,0,0,0,1102884,10,2023,api_football,Malaysia,Syria,121.0,1145.89,84.0,1282.62,-136.7299999999998
2023-09-06,Mação,Bhutan,0.0,1.0,Friendlies,,,,False,,0,0,0,1116901,10,2023,api_football,Mao,Bhutan,,,192.0,867.86,
2023-09-06,Oman,Palestine,2.0,1.0,Friendlies,,,,False,,0,0,0,1102885,10,2023,api_football,Oman,Palestine,78.0,1313.46,95.0,1244.73,68.73000000000002
2023-09-06,Malta,Gibraltar,1.0,0.0,Friendlies,,,,False,,0,0,0,1115902,10,2023,api_football,Malta,Gibraltar,161.0,996.59,202.0,818.03,178.56000000000006
2023-09-07,Bangladesh,Afghanistan,1.0,1.0,Friendlies,,,,False,,0,0,0,1102886,10,2023,api_football,Bangladesh,Afghanistan,180.0,911.1,162.0,991.19,-80.09000000000003
2023-09-07,Cambodia,Hong Kong,1.0,1.0,Friendlies,,,,False,,0,0,0,1115485,10,2023,api_football,Cambodia,Hong Kong,179.0,911.54,,,
2023-09-07,Bahrain,Kuwait,1.0,3.0,Friendlies,,,,False,,0,0,0,1119710,10,2023,api_football,Bahrain,Kuwait,90.0,1258.53,135.0,1105.1,153.43000000000006
2023-09-07,Qatar,Kenya,1.0,2.0,Friendlies,,,,False,,0,0,0,1124141,10,2023,api_football,Qatar,Kenya,56.0,1454.96,113.0,1179.54,275.4200000000001
2023-09-07,Bulgaria,Iran,0.0,1.0,Friendlies,,,,False,,0,0,0,1087029,10,2023,api_football,Bulgaria,IR Iran,87.0,1272.19,20.0,1617.02,-344.8299999999999
2023-09-07,Norway,Jordan,6.0,0.0,Friendlies,,,,False,,0,0,0,1012348,10,2023,api_football,Norway,Jordan,32.0,1553.14,64.0,1388.93,164.21000000000004
2023-09-07,Austria,Moldova,1.0,1.0,Friendlies,,,,False,,0,0,0,1068052,10,2023,api_football,Austria,Moldova,24.0,1585.51,158.0,1012.64,572.87
2023-09-07,Wales,South Korea,0.0,0.0,Friendlies,,,,False,,0,0,0,1028949,10,2023,api_football,Wales,Korea Republic,35.0,1529.71,22.0,1599.45,-69.74000000000001
2023-09-08,Myanmar,Nepal,0.0,0.0,Friendlies,,,,False,,0,0,0,1115486,10,2023,api_football,Myanmar,Nepal,163.0,990.81,182.0,902.52,88.28999999999996
2023-09-08,Chinese Taipei,Philippines,1.0,1.0,Friendlies,,,,False,,0,0,0,1081947,10,2023,api_football,Chinese Taipei,Philippines,174.0,938.21,136.0,1090.95,-152.74
2023-09-08,Singapore,Tajikistan,0.0,2.0,Friendlies,,,,False,,0,0,0,1068054,10,2023,api_football,Singapore,Tajikistan,148.0,1050.35,100.0,1224.93,-174.58000000000015
2023-09-08,Indonesia,Turkmenistan,2.0,0.0,Friendlies,,,,False,,0,0,0,1131720,10,2023,api_football,Indonesia,Turkmenistan,122.0,1144.73,137.0,1087.52,57.210000000000036
2023-09-08,Saudi Arabia,Costa Rica,1.0,3.0,Friendlies,,,,False,,0,0,0,1119707,10,2023,api_football,Saudi Arabia,Costa Rica,61.0,1429.48,51.0,1464.24,-34.75999999999999
2023-09-09,China,Malaysia,1.0,1.0,Friendlies,,,,False,,0,0,0,1102882,10,2023,api_football,China,Malaysia,,,121.0,1145.89,
2023-09-09,South Africa,Namibia,0.0,0.0,Friendlies,,,,False,,0,0,0,1119525,10,2023,api_football,South Africa,Namibia,60.0,1432.76,118.0,1153.22,279.53999999999996
2023-09-09,Germany,Japan,1.0,4.0,Friendlies,,,,False,,0,0,0,1029480,10,2023,api_football,Germany,Japan,10.0,1724.15,19.0,1650.12,74.0300000000002
2023-09-09,United States,Uzbekistan,3.0,0.0,Friendlies,,,,False,,0,0,0,1045877,10,2023,api_football,USA,Uzbekistan,15.0,1681.88,52.0,1462.03,219.85000000000014
2023-09-10,Mexico,Australia,2.0,2.0,Friendlies,,,,False,,0,0,0,1081943,10,2023,api_football,Mexico,Australia,16.0,1675.75,27.0,1574.01,101.74000000000001
2023-09-10,Hungary,Czech Republic,1.0,1.0,Friendlies,,,,False,,0,0,0,995738,10,2023,api_football,Hungary,Czech Republic,41.0,1496.29,,,
2023-09-11,Myanmar,Nepal,1.0,0.0,Friendlies,,,,False,,0,0,0,1115487,10,2023,api_football,Myanmar,Nepal,163.0,990.81,182.0,902.52,88.28999999999996
2023-09-11,Cambodia,Mação,4.0,0.0,Friendlies,,,,False,,0,0,0,1115488,10,2023,api_football,Cambodia,Mao,179.0,911.54,,,
2023-09-11,Hong Kong,Brunei,10.0,0.0,Friendlies,,,,False,,0,0,0,1100659,10,2023,api_football,Hong Kong,Brunei,,,,,
2023-09-11,Vietnam,Palestine,2.0,0.0,Friendlies,,,,False,,0,0,0,1102887,10,2023,api_football,Vietnam,Palestine,108.0,1189.51,95.0,1244.73,-55.22000000000003
2023-09-11,Kyrgyzstan,Kuwait,3.0,1.0,Friendlies,,,,False,,0,0,0,1119711,10,2023,api_football,Kyrgyzstan,Kuwait,,,135.0,1105.1,
2023-09-12,Philippines,Afghanistan,2.0,1.0,Friendlies,,,,False,,0,0,0,1102888,10,2023,api_football,Philippines,Afghanistan,136.0,1090.95,162.0,991.19,99.75999999999999
2023-09-12,Singapore,Chinese Taipei,3.0,1.0,Friendlies,,,,False,,0,0,0,1068055,10,2023,api_football,Singapore,Chinese Taipei,148.0,1050.35,174.0,938.21,112.13999999999987
2023-09-12,China,Syria,0.0,1.0,Friendlies,,,,False,,0,0,0,1102883,10,2023,api_football,China,Syria,,,84.0,1282.62,
2023-09-12,Japan,Turkey,4.0,2.0,Friendlies,,,,False,,0,0,0,1043743,10,2023,api_football,Japan,Trkiye,19.0,1650.12,25.0,1582.69,67.42999999999984
2023-09-12,Kenya,South Sudan,0.0,1.0,Friendlies,,,,False,,0,0,0,1124142,10,2023,api_football,Kenya,South Sudan,113.0,1179.54,168.0,977.5,202.03999999999996
2023-09-12,Costa Rica,United Arab Emirates,1.0,4.0,Friendlies,,,,False,,0,0,0,1125812,10,2023,api_football,Costa Rica,United Arab Emirates,51.0,1464.24,68.0,1370.47,93.76999999999998
2023-09-12,South Africa,DR Congo,1.0,0.0,Friendlies,,,,False,,0,0,0,1119526,10,2023,api_football,South Africa,Congo DR,60.0,1432.76,48.0,1468.22,-35.460000000000036
2023-09-12,Bahrain,Turkmenistan,1.0,1.0,Friendlies,,,,False,,0,0,0,1119712,10,2023,api_football,Bahrain,Turkmenistan,90.0,1258.53,137.0,1087.52,171.01
2023-09-12,Qatar,Russia,1.0,1.0,Friendlies,,,,False,,0,0,0,1126537,10,2023,api_football,Qatar,Russia,56.0,1454.96,36.0,1524.52,-69.55999999999995
2023-09-12,Iran,Angola,4.0,0.0,Friendlies,,,,False,,0,0,0,1132058,10,2023,api_football,IR Iran,Angola,20.0,1617.02,89.0,1263.09,353.93000000000006
2023-09-12,Azerbaijan,Jordan,2.0,1.0,Friendlies,,,,False,,0,0,0,1012365,10,2023,api_football,Azerbaijan,Jordan,127.0,1132.97,64.0,1388.93,-255.96000000000004
2023-09-12,Ghana,Liberia,3.0,1.0,Friendlies,,,,False,,0,0,0,1126538,10,2023,api_football,Ghana,Liberia,72.0,1351.09,140.0,1081.46,269.6299999999999
2023-09-12,Saudi Arabia,South Korea,0.0,1.0,Friendlies,,,,False,,0,0,0,1119708,10,2023,api_football,Saudi Arabia,Korea Republic,61.0,1429.48,22.0,1599.45,-169.97000000000003
2023-09-12,Egypt,Tunisia,1.0,3.0,Friendlies,,,,False,,0,0,0,1042721,10,2023,api_football,Egypt,Tunisia,31.0,1556.72,47.0,1479.04,77.68000000000006
2023-09-12,Morocco,Burkina Faso,1.0,0.0,Friendlies,,,,False,,0,0,0,1062452,10,2023,api_football,Morocco,Burkina Faso,8.0,1736.56,62.0,1412.79,323.77
2023-09-12,Scotland,England,1.0,3.0,Friendlies,,,,False,,0,0,0,984806,10,2023,api_football,Scotland,England,38.0,1506.77,4.0,1834.12,-327.3499999999999
2023-09-12,Senegal,Algeria,0.0,1.0,Friendlies,,,,False,,0,0,0,1061059,10,2023,api_football,Senegal,Algeria,14.0,1684.86,28.0,1560.91,123.94999999999982
2023-09-12,Germany,France,2.0,1.0,Friendlies,,,,False,,0,0,0,1029481,10,2023,api_football,Germany,France,10.0,1724.15,3.0,1870.0,-145.8499999999999
2023-09-12,Mexico,Uzbekistan,3.0,3.0,Friendlies,,,,False,,0,0,0,1081944,10,2023,api_football,Mexico,Uzbekistan,16.0,1675.75,52.0,1462.03,213.72000000000003
2023-09-13,United States,Oman,4.0,0.0,Friendlies,,,,False,,0,0,0,1045878,10,2023,api_football,USA,Oman,15.0,1681.88,78.0,1313.46,368.4200000000001
2023-09-30,Botswana,Zimbabwe,1.0,1.0,Friendlies,,,,False,,0,0,0,1136356,10,2023,api_football,Botswana,Zimbabwe,144.0,1062.42,132.0,1113.62,-51.19999999999982
2023-10-08,Papua New Guinea,Solomon Islands,1.0,3.0,Friendlies,,,,False,,0,0,0,1136020,10,2023,api_football,Papua New Guinea,Solomon Islands,170.0,974.9,152.0,1039.86,-64.95999999999992
2023-10-08,New Caledonia,Vanuatu,4.0,0.0,Friendlies,,,,False,,0,0,0,1136021,10,2023,api_football,New Caledonia,Vanuatu,150.0,1042.62,160.0,997.01,45.6099999999999
2023-10-10,China,Vietnam,2.0,0.0,Friendlies,,,,False,,0,0,0,1136018,10,2023,api_football,China,Vietnam,,,108.0,1189.51,
2023-10-11,Solomon Islands,Vanuatu,1.0,0.0,Friendlies,,,,False,,0,0,0,1136022,10,2023,api_football,Solomon Islands,Vanuatu,152.0,1039.86,160.0,997.01,42.84999999999991
2023-10-11,Papua New Guinea,New Caledonia,1.0,3.0,Friendlies,,,,False,,0,0,0,1136023,10,2023,api_football,Papua New Guinea,New Caledonia,170.0,974.9,150.0,1042.62,-67.71999999999991
2023-10-11,Wales,Gibraltar,4.0,0.0,Friendlies,,,,False,,0,0,0,1012349,10,2023,api_football,Wales,Gibraltar,35.0,1529.71,202.0,818.03,711.6800000000001
2023-10-12,Russia,Cameroon,1.0,0.0,Friendlies,,,,False,,0,0,0,1136685,10,2023,api_football,Russia,Cameroon,36.0,1524.52,45.0,1482.39,42.12999999999988
2023-10-12,Egypt,Zambia,1.0,0.0,Friendlies,,,,False,,0,0,0,1135750,10,2023,api_football,Egypt,Zambia,31.0,1556.72,91.0,1256.69,300.03
2023-10-12,Georgia,Thailand,8.0,0.0,Friendlies,,,,False,,0,0,0,1012350,10,2023,api_football,Georgia,Thailand,73.0,1347.88,96.0,1243.27,104.61000000000013
2023-10-12,Montenegro,Lebanon,3.0,2.0,Friendlies,,,,False,,0,0,0,1124144,10,2023,api_football,Montenegro,Lebanon,82.0,1297.09,109.0,1187.96,109.12999999999988
2023-10-12,Bahrain,Kyrgyzstan,2.0,0.0,Friendlies,,,,False,,0,0,0,1126769,10,2023,api_football,Bahrain,Kyrgyzstan,90.0,1258.53,,,
2023-10-12,United Arab Emirates,Kuwait,1.0,0.0,Friendlies,,,,False,,0,0,0,1135484,10,2023,api_football,United Arab Emirates,Kuwait,68.0,1370.47,135.0,1105.1,265.3700000000001
2023-10-12,Sweden,Moldova,3.0,1.0,Friendlies,,,,False,,0,0,0,1015108,10,2023,api_football,Sweden,Moldova,42.0,1487.13,158.0,1012.64,474.4900000000001
2023-10-12,Algeria,Cape Verde,5.0,1.0,Friendlies,,,,False,,0,0,0,1135018,10,2023,api_football,Algeria,Cabo Verde,28.0,1560.91,67.0,1370.49,190.42000000000007
2023-10-13,Japan,Canada,4.0,1.0,Friendlies,,,,False,,0,0,0,1114142,10,2023,api_football,Japan,Canada,19.0,1650.12,29.0,1559.15,90.9699999999998
2023-10-13,South Korea,Tunisia,4.0,0.0,Friendlies,,,,False,,0,0,0,1119709,10,2023,api_football,Korea Republic,Tunisia,22.0,1599.45,47.0,1479.04,120.41000000000008
2023-10-13,Vietnam,Uzbekistan,0.0,2.0,Friendlies,,,,False,,0,0,0,1123356,10,2023,api_football,Vietnam,Uzbekistan,108.0,1189.51,52.0,1462.03,-272.52
2023-10-13,Malaysia,India,4.0,2.0,Friendlies,,,,False,,0,0,0,1122369,10,2023,api_football,Malaysia,India,121.0,1145.89,141.0,1079.52,66.37000000000012
2023-10-13,Equatorial Guinea,Burkina Faso,0.0,0.0,Friendlies,,,,False,,0,0,0,1136357,10,2023,api_football,Equatorial Guinea,Burkina Faso,107.0,1190.01,62.0,1412.79,-222.77999999999997
2023-10-13,Angola,Mozambique,1.0,1.0,Friendlies,,,,False,,0,0,0,1137560,10,2023,api_football,Angola,Mozambique,89.0,1263.09,101.0,1224.31,38.77999999999997
2023-10-13,Qatar,Iraq,0.0,0.0,Friendlies,,,,False,,0,0,0,1125813,10,2023,api_football,Qatar,Iraq,56.0,1454.96,58.0,1436.94,18.019999999999982
2023-10-13,Saudi Arabia,Nigeria,2.0,2.0,Friendlies,,,,False,,0,0,0,1132669,10,2023,api_football,Saudi Arabia,Nigeria,61.0,1429.48,26.0,1581.56,-152.07999999999993
2023-10-13,Guinea,Guinea-Bissau,1.0,0.0,Friendlies,,,,False,,0,0,0,1137687,10,2023,api_football,Guinea,Guinea-Bissau,80.0,1307.05,133.0,1108.09,198.96000000000004
2023-10-13,South Africa,Eswatini,0.0,0.0,Friendlies,,,,False,,0,0,0,1119527,10,2023,api_football,South Africa,Eswatini,60.0,1432.76,159.0,1010.52,422.24
2023-10-13,New Zealand,DR Congo,1.0,1.0,Friendlies,,,,False,,0,0,0,1133449,10,2023,api_football,New Zealand,Congo DR,85.0,1279.25,48.0,1468.22,-188.97000000000003
2023-10-13,Jordan,Iran,1.0,3.0,Friendlies,,,,False,,0,0,0,1125814,10,2023,api_football,Jordan,IR Iran,64.0,1388.93,20.0,1617.02,-228.08999999999992
2023-10-13,England,Australia,1.0,0.0,Friendlies,,,,False,,0,0,0,1012351,10,2023,api_football,England,Australia,4.0,1834.12,27.0,1574.01,260.1099999999999
2023-10-13,Mali,Uganda,1.0,0.0,Friendlies,,,,False,,0,0,0,1136358,10,2023,api_football,Mali,Uganda,54.0,1458.48,88.0,1264.08,194.4000000000001
2023-10-14,Papua New Guinea,Vanuatu,0.0,1.0,Friendlies,,,,False,,0,0,0,1136025,10,2023,api_football,Papua New Guinea,Vanuatu,170.0,974.9,160.0,997.01,-22.110000000000014
2023-10-14,Solomon Islands,New Caledonia,1.0,0.0,Friendlies,,,,False,,0,0,0,1136026,10,2023,api_football,Solomon Islands,New Caledonia,152.0,1039.86,150.0,1042.62,-2.759999999999991
2023-10-14,Liberia,Libya,2.0,3.0,Friendlies,,,,False,,0,0,0,1137561,10,2023,api_football,Liberia,Libya,140.0,1081.46,112.0,1183.06,-101.59999999999991
2023-10-14,Sierra Leone,Benin,1.0,1.0,Friendlies,,,,False,,0,0,0,1137784,10,2023,api_football,Sierra Leone,Benin,120.0,1149.1,92.0,1250.06,-100.96000000000004
2023-10-14,Niger,Somalia,3.0,0.0,Friendlies,,,,False,,0,0,0,1137783,10,2023,api_football,Niger,Somalia,111.0,1185.09,200.0,828.9,356.18999999999994
2023-10-14,Ivory Coast,Morocco,1.0,1.0,Friendlies,,,,False,,0,0,0,1135751,10,2023,api_football,Cte d'Ivoire,Morocco,37.0,1522.49,8.0,1736.56,-214.06999999999994
2023-10-14,Mauritania,Madagascar,2.0,1.0,Friendlies,,,,False,,0,0,0,1137562,10,2023,api_football,Mauritania,Madagascar,115.0,1171.35,104.0,1198.87,-27.519999999999982
2023-10-14,United States,Germany,1.0,3.0,Friendlies,,,,False,,0,0,0,1029482,10,2023,api_football,USA,Germany,15.0,1681.88,10.0,1724.15,-42.26999999999998
2023-10-15,Sudan,Tanzania,1.0,1.0,Friendlies,,,,False,,0,0,0,1138749,10,2023,api_football,Sudan,Tanzania,117.0,1157.22,110.0,1186.13,-28.910000000000082
2023-10-15,Mexico,Ghana,2.0,0.0,Friendlies,,,,False,,0,0,0,1081945,10,2023,api_football,Mexico,Ghana,16.0,1675.75,72.0,1351.09,324.6600000000001
2023-10-15,Kyrgyzstan,Philippines,0.0,1.0,Friendlies,,,,False,,0,0,0,1136686,10,2023,api_football,Kyrgyzstan,Philippines,,,136.0,1090.95,
2023-10-16,China,Uzbekistan,1.0,2.0,Friendlies,,,,False,,0,0,0,1123355,10,2023,api_football,China,Uzbekistan,,,52.0,1462.03,
2023-10-16,Botswana,Eswatini,2.0,1.0,Friendlies,,,,False,,0,0,0,1138346,10,2023,api_football,Botswana,Eswatini,144.0,1062.42,159.0,1010.52,51.90000000000009
2023-10-16,Mozambique,Nigeria,2.0,3.0,Friendlies,,,,False,,0,0,0,1136019,10,2023,api_football,Mozambique,Nigeria,101.0,1224.31,26.0,1581.56,-357.25
2023-10-16,Egypt,Algeria,1.0,1.0,Friendlies,,,,False,,0,0,0,1135019,10,2023,api_football,Egypt,Algeria,31.0,1556.72,28.0,1560.91,-4.190000000000055
2023-10-16,Kenya,Russia,2.0,2.0,Friendlies,,,,False,,0,0,0,1136474,10,2023,api_football,Kenya,Russia,113.0,1179.54,36.0,1524.52,-344.98
2023-10-16,Senegal,Cameroon,1.0,0.0,Friendlies,,,,False,,0,0,0,1134242,10,2023,api_football,Senegal,Cameroon,14.0,1684.86,45.0,1482.39,202.4699999999998
2023-10-17,Chad,Sudan,0.0,1.0,Friendlies,,,,False,,0,0,0,1138803,10,2023,api_football,Chad,Sudan,177.0,914.65,117.0,1157.22,-242.57000000000005
2023-10-17,Japan,Tunisia,2.0,0.0,Friendlies,,,,False,,0,0,0,1114143,10,2023,api_football,Japan,Tunisia,19.0,1650.12,47.0,1479.04,171.07999999999993
2023-10-17,South Korea,Vietnam,6.0,0.0,Friendlies,,,,False,,0,0,0,1132670,10,2023,api_football,Korea Republic,Vietnam,22.0,1599.45,108.0,1189.51,409.94000000000005
2023-10-17,FYR Macedonia,Armenia,3.0,1.0,Friendlies,,,,False,,0,0,0,1115484,10,2023,api_football,FYR Macedonia,Armenia,,,105.0,1196.08,
2023-10-17,Cape Verde,Comoros,1.0,2.0,Friendlies,,,,False,,0,0,0,1137563,10,2023,api_football,Cabo Verde,Comoros,67.0,1370.49,106.0,1193.49,177.0
2023-10-17,Malaysia,Tajikistan,0.0,2.0,Friendlies,,,,False,,0,0,0,1138412,10,2023,api_football,Malaysia,Tajikistan,121.0,1145.89,100.0,1224.93,-79.03999999999996
2023-10-17,Angola,DR Congo,0.0,0.0,Friendlies,,,,False,,0,0,0,1136359,10,2023,api_football,Angola,Congo DR,89.0,1263.09,48.0,1468.22,-205.1300000000001
2023-10-17,Iraq,Jordan,2.0,2.0,Friendlies,,,,False,,0,0,0,1138456,10,2023,api_football,Iraq,Jordan,58.0,1436.94,64.0,1388.93,48.00999999999999
2023-10-17,Saudi Arabia,Mali,1.0,3.0,Friendlies,,,,False,,0,0,0,1126768,10,2023,api_football,Saudi Arabia,Mali,61.0,1429.48,54.0,1458.48,-29.0
2023-10-17,Zambia,Uganda,3.0,0.0,Friendlies,,,,False,,0,0,0,1137558,10,2023,api_football,Zambia,Uganda,91.0,1256.69,88.0,1264.08,-7.389999999999873
2023-10-17,Madagascar,Benin,2.0,1.0,Friendlies,,,,False,,0,0,0,1138413,10,2023,api_football,Madagascar,Benin,104.0,1198.87,92.0,1250.06,-51.190000000000055
2023-10-17,Libya,Niger,1.0,1.0,Friendlies,,,,False,,0,0,0,1137786,10,2023,api_football,Libya,Niger,112.0,1183.06,111.0,1185.09,-2.0299999999999727
2023-10-17,Somalia,Sierra Leone,0.0,2.0,Friendlies,,,,False,,0,0,0,1137787,10,2023,api_football,Somalia,Sierra Leone,200.0,828.9,120.0,1149.1,-320.19999999999993
2023-10-17,Albania,Bulgaria,2.0,0.0,Friendlies,,,,False,,0,0,0,1087030,10,2023,api_football,Albania,Bulgaria,63.0,1401.07,87.0,1272.19,128.87999999999988
2023-10-17,Estonia,Thailand,1.0,1.0,Friendlies,,,,False,,0,0,0,1012352,10,2023,api_football,Estonia,Thailand,129.0,1123.11,96.0,1243.27,-120.16000000000008
2023-10-17,Bahrain,Kyrgyzstan,1.0,0.0,Friendlies,,,,False,,0,0,0,1119714,10,2023,api_football,Bahrain,Kyrgyzstan,90.0,1258.53,,,
2023-10-17,United Arab Emirates,Lebanon,2.0,1.0,Friendlies,,,,False,,0,0,0,1135485,10,2023,api_football,United Arab Emirates,Lebanon,68.0,1370.47,109.0,1187.96,182.51
2023-10-17,Syria,Kuwait,1.0,2.0,Friendlies,,,,False,,0,0,0,1137785,10,2023,api_football,Syria,Kuwait,84.0,1282.62,135.0,1105.1,177.51999999999998
2023-10-17,Guinea,Guinea-Bissau,1.0,1.0,Friendlies,,,,False,,0,0,0,1136601,10,2023,api_football,Guinea,Guinea-Bissau,80.0,1307.05,133.0,1108.09,198.96000000000004
2023-10-17,Qatar,Iran,0.0,4.0,Friendlies,,,,False,,0,0,0,1138455,10,2023,api_football,Qatar,IR Iran,56.0,1454.96,20.0,1617.02,-162.05999999999995
2023-10-17,Mauritania,Burkina Faso,1.0,2.0,Friendlies,,,,False,,0,0,0,1136855,10,2023,api_football,Mauritania,Burkina Faso,115.0,1171.35,62.0,1412.79,-241.44000000000005
2023-10-17,Australia,New Zealand,2.0,0.0,Friendlies,,,,False,,0,0,0,1068053,10,2023,api_football,Australia,New Zealand,27.0,1574.01,85.0,1279.25,294.76
2023-10-17,France,Scotland,4.0,1.0,Friendlies,,,,False,,0,0,0,1028662,10,2023,api_football,France,Scotland,3.0,1870.0,38.0,1506.77,363.23
2023-10-17,Ivory Coast,South Africa,1.0,1.0,Friendlies,,,,False,,0,0,0,1119528,10,2023,api_football,Cte d'Ivoire,South Africa,37.0,1522.49,60.0,1432.76,89.73000000000002
2023-10-18,Mexico,Germany,2.0,2.0,Friendlies,,,,False,,0,0,0,1081946,10,2023,api_football,Mexico,Germany,16.0,1675.75,10.0,1724.15,-48.40000000000009
